src,dst,port,proto,State,label,class,modelsize
147.32.84.164,147.32.80.9,53.0,udp,"14.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.W,W.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.W,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R.U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.W,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,R.R,W.R,R.R,R.R,R.R.R.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,W.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.U,A.U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.U,a,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R.U.U,a,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R.A,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.W,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.U,A,A,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,R.R,U.R.U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,A,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R.U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,R.R,R.R,R.R,R.R,R.R,R.R,R.R,R.R,R.R0R.D.R.R.u.R.R.D.r.r.D.A.a.u.R.S.r.r.U.U.d.U.V.R0R.U.R00000000000000r00000000U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R,U.R*R.d.R.R.r.r.U.U.r.r.D.r.u.r.r.d.R.S.r.V.U.U.V.V00000r00000000000000000R.D.R.R.R.R.R.U.u.S.U.R.A.r.R.R.u.u.W.u.u.U.V.U*U.R,R.D.R.R.D.R.R.D.R,U.R.U.U.R,U.S.A.W.u.r.R.U.U.S.S.R.U.U.r.R+V.U.R.u.u.u.w.u.r.U.R.r.r.F.r.w.F.u.R.U.U.u.U.D.w.S.W.U.U.R.D.S.b.b.d.R.U.S.u.s.u.D.u.U.U.u.R.R.D.S.S.D.U.r.U.R.V.R.R.S.R.r.r.W.R.R.R.R.R.R.W.U.U,D,U.u.R.U.u.U.U.R,R.u.W,U.R,U.W.S.R.U.R.U.S.b.b.d.W+R.r.R.s.U.S.U.R.R.W.S.U.R,R.w.r.U.U,U.U.W.R,V.u.E.U.U.r.U.U.r.u.U.W.U.U.U.u.U.u.U.U.U.U.S,S.f.b.d.V,U.u.u.R.U.r.U.U.U.R+U.R+U.R,W.A.R.R.R.R.R.R.R.R.R.U.w.R.U.U.U.U,u,U.U.U.S.R.R.U.U.R.U.U.S.b.b.d.R,U.R,R.A.R.R.D.S+S.b.b.d.R+U.R.R.D.U.U.U.W.U.U.R.R.D.S*S.b.b.d.S+U.U.U.R.U.D.R.R.D.U.U.u.R.S.U.R.R.U.U.A.w.D.d.W.R.R.u.w.u.u.U.S.u.r.u.R.d.R.u.u.w.U.W.u.A.d.S.r.U.S.R.R.D.R.R.R.R.D.U.U.S.w.R.R.V.r.u.u.r.W.u.r.r.U.r.r.u.u.u.u.R.U.S.u.r.R.D.F.A.r.r.r.u.w.S.s.u.R.R.D.R.R.u.U.Z.R.R.d.R,R.U.r.r.e.R.R.W.D.R.U.R.D.U.U.D.R.r.W.U.R.r.U.u.u.D.R.U.R.R.w.W.R.r.R.U.u.U.R.R.R.R.R.r.U.U.D.R.R.A.u.R.u.R.R.R.W.U.u.R.R.R.R.r.U.U.r.u.r.R.R.r.A.R.R.r.r.r.r.a.a.A.s.u.r.U.R.U.r.A.a.R.R.U.R.R.u.u.R.r.r.A.r.u.U.W.r.r.R.R.r.D.U.A.R.R.W.R.w.R.R.r.r.r.A.r.r.A.R.r.r.r.A.r.R.R.r.r.R.R.r.r.r.R.r.r.R.R.w.R.r.R.R.R.R.R.R.R.r.R.U.R.R.R.R.r.r.R.R.r.R.R.r.r.r.R.R.R.R.r.W.R.R.R.A.r.r.r.r.A.r.r.u.r.r.R.U.U.r.R.U.r.u.r.U.R.u.R.R.R.R.R.R.R.u.R.R.R.U.r.R.U.R.R.R.R.r.R.U.r.U.R.u.r.w.r.r.w.r.A.R.u.r.U.U.U.A.R.R.U.U.R.r.D.R.W,R.r.R.R.A.R.R.A.R.R.A.r.v.R.W.A.R.U.R.U.R,R.A.R,R.r.R,U.R,R.r.u.S.U.D.U.U.U.U.r.U.v.R.a.R.r.U.s.u.R,U.R,W.r.S.R.V.R,R.U.R.R.R.R.r.R.R.u.W,R.R,R.A.R,R.A.R,U.R,U.R.R.R.R.R.r.r.u.R.R.R.A.r.r.U.u.R.U.U.U.R.r.R.U.u.R.R.R.R.w.R.R.R.R.R.r.r.w.R.R.r.a.A.r.a.r.R.A.R.R.A.R.R.R.r.r.r.W.R.w.R.U.R.R.R.r.r.r.R.r.R.R.R,R.W,R.U.U.w.R.A.r.R.R.R.R.u.A.r.r.R.r.r.r.R.r.R.A.r.r.R.R.u.R.R.U,U.U.U.R,R.R.R.R.R.R.R.R.R.D.R.R.A.R.R.R.R.R.D.U.U.W.U.U.U.U.R.u.A.u.u.R.R.U.U.R.R.R.R.R.U.R.r.A.r.R.r.R.R.r.R.R.R.R.R.R.r.r.R.R.R.r.R.R.r.r.r.r.R.R.R.R.R.A.r.A.R.R.r.A.r.R.W.U.r.r.R.R.U.U.D.D.R.R.R.S,S.b.b.d.R,U.U.w.u.U.R.D.u.U.u.R.u.u.U.U.u.U.U.v.R.U.R.U.V.D.D.U.U,U.u.U.u.U.U.R.r.r.U.A.u.u.U.R.R.R.R.R.V.R.U.U.U.R,U.R.U.F.A.U.R.A.R.R.W.S.r.U.u.W.U.r.w.s.U.R.S.U.r.S.R.U.R.U.R.U.R.R.U.R.S.r.R.R.s.R.r.r.U.R.V.V.s.R.R.R.R,R.R.r.R.R.u.r.A.U.R.r.R.R.U.R.U.r.R.r.u.R.R.V.R.R.r.A.R.w.r.U.R.R.V.R.U.V.R,R.u.U.U.u.u.u.D.u.u.D.R,R.u.W.U.u.D.w.D.F.d.D.R,R.r.R+R.r.U,U.U.W.S,V.R.V.R.U.R.U.u.R.U.R.U.U.U.U.R.U.R.r.U.U.d.U.r.A.u.U.r.U.S.U.U.R.U.d.R.U.u.r.U.R.u.r.u.W.S.b.b.d.s.U.B.U.s.r.R.U.r.U.V.u.U.u.s.W.V.A.U.S.F.r.V.R.V.R.V.S.R.R.R.a.U.R.R.R.r.s.r.r.f.r.R.S.V.R.U.U.R.U.R.R.r.r.R.R.U.U.U.U.u.R.U.R,S.v.U.v.V.a.V.V.U,U.u.u.R.R.S.U.u.R.u.W.U.S.s.R.V.R.S.R.R.U.R.B.R.u.R.r.U.R.a.U.R.R.R.S.S.s.s.R.V.S.R.U.R.U.s.S.u.U.R.R.R.R.R.u.r.r.u.r.w.D.S.r.R.U.R.V.S.S.b.b.b.b.b.s.s.S.S.S.S.S.S.S.S.S.S.b.A.R.r.S.S.b.b.b.b.b.b.R.R.D.U,W.R.R.A.R.R.r.R,U.D.R.R.r.r.U.R.R.U.u.u.u.r.r.R.R.u.u.u.R.U.r.r.u.R.R.r.U.r.r.u.D.r.a.D.r.r.R.r.U.u.r.R.R.u.A.r.u.r.r.u.u.r.r.R.R.U.U.U.R.r.R.R.u.u.r.r.R.W.U.R.r.r.U.R.r.R.r.U.U.A.U.R.u.r.R.u.r.a.r.u.A.r.u.R.U.D.d.U.R.r.r.u.d.u.R.U.A.r.U.U.u.u.S.R.D.A.u.r.u.u.r.u.U.A.U.a.D.R.R.D.S.s.b.r.U.U.r.u.r.r.R.U.U.r.U.u.U.r.u.u.u.r.u.U.D.D.U.R.U.R.S.S.U.a.A.d.b.r.V.R.V.V.S.R.S.S.R.S.U.s.U.A.S.R.R.S.R.U.R.R.S.s.r.S.U.W.R.A.V.R.s.D.B.s.r.U.V.U.r.R.S.R.S.U.U.u.u.R.V.S.u.u.R.S.s.S.S.R.R.S.v.S.S.S.S.R.R.S.S.A.B.R.R.S.S.s.W.V.R.S.V.S.s.S.R.V.R.R.S.v.S.v.U.R.u.D.V.S.s.s.A.V.R.V.r.s.S.A.W.R,R.r.U,U.R.S.R.w.R.U.U.U.U.R,R.a.R+R.A.R+R.R+R.a.R,U.U.U.R.R.U.U.u.U.V.R.U.R.R.V.R.R.u.R.U.U.r.R.R.S.U.R.r.D.u.u.R.U.R.U.R.R.R.R.r.R.R.D.u.u.U.R.r.U.r.u.u.D.S.R.A.U.W.r.d.U.U.r.u.r.r.A.D.A.U.W.B.b.U.U.u.U.u.W.b.U.V.a.R.r.R.U.R.R.U.U.R.U.R.R.U.A.s.r.A.R.U.S.r.S.U.u.S.R.R.U.U.V.v.u.U.V.R.U.U.R.U.U.U.R.d.u.u.r.S.s.r.V.S.R.U.R.R.R.R.R.r.R.R.R.A.R.R.R.a.A.R.R.R.R.r.R.R.r.R.R.R.R.R.R.a.R.W.S.R.A.R.R.R.r.R.R.R.S.S.s.E.s.R,R.A.R+R.A.R+R.A.R,R.R,R.A.R,U.u.U.R.U.u.u.U.U.R.R.u.R.R.U.w.A.r.A.r.A.r.u.r.u.R.R.U.r.R.s.u.U.R.R.A.U.r.R.R.a.r.r.u.A.u.U.u.R.U.R.U.R.U.U.R.U.R.U.r.r.R.r.U.r.U.r.R.U.R.U.R.R.U.R.R.u.U.U.U.R,R.R+R.A.R+R.a.R+R.A.R,R.D.u.R.r.R.R.r.u.R.r.U.U.U.U.R.U.r.r.U.U.R.U.R.U.u.R.R.U.U.u.u.R.R.r.R.r.A.u.r.u.R.R.r.u.r.D.r.A.u.a.A.d.r.r.u.r.r.u.R.u.r.r.U.r.r.r.D.r.u.R.u.A.A.A.r.r.r.r.r.U.U.r.r.r.u.u.r.R.R.A.u.A.d.a.D.r.u.r.r.A.u.r.r.u.D.r.u.U.R.U.R.r.u.W.U.U.r.U.R.u.U.R.U.u.S.U.R.R.u.r.u.u.u.r.u.A.r.u.u.S.B.b.d.R.U.R.R.U.U.R.U.U.u.D.r.u.u.u.r.S.U.R.r.a.r.u.U.V.r.R.R.R.U.R.R.U.R.U.s.U.u.U.B.U.v.r.V.R,R.A.U,U.U.u.U.U.u.S.A.u.r.u.U.S.b.b.d.U+U.U.U.U+U.u.R,U.r.R.R.r.A.r.r.r.r.u.U.U.u.u.r.A.d.U.U.U.R.U.U.U.r.R.r.u.U.R.R.u.r.A.u.u.r.u.R.A.U.U.S.r.r.u.U.R.u.r.u.r.u.r.u.r.u.S.b.A.U.S.U.R.R.d.R,U.U+U.U.U+U.r.U.R.u.u.u.U.R.u.u.D.u.R.R.r.U.U.S.R+U.R,R.u.V,R.U.U.R,R.s.R,R.d.R+R.u.R+R.u.S+S.U.U.S.B.d.U,U.R.U.U.U.S+S.s.d.S*S.b.b.d.S*S.b.b.d.R+U.U+U.U.U.S+S.b.b.d.S*S.b.b.d.S*S.b.b.d.",Normal-Grill,normal,6293
147.32.84.164,174.127.116.87,80.0,tcp,98.W.W.Y.W.,Normal-Grill,normal,11
147.32.84.164,174.132.108.164,80.0,tcp,88.Y.Y.Y.z.,Normal-Grill,normal,11
147.32.84.164,174.36.30.74,80.0,tcp,88000000000000000000000000h00000000000000000000000Y*,Normal-Grill,normal,52
147.32.84.164,184.173.199.154,80.0,tcp,99.Z.W.,Normal-Grill,normal,7
147.32.84.164,194.79.52.194,80.0,tcp,"77.X+X.x.x.Y.Y.Y.Y.Y.X.Y.Y.Y.w.W.W.G.W,W.W.w.",Normal-Grill,normal,45
147.32.84.164,194.79.52.195,80.0,tcp,76+W.Y.,Normal-Grill,normal,7
147.32.84.164,194.79.52.196,80.0,tcp,96.Z.W.Z.Z+W.w.w.w.,Normal-Grill,normal,19
147.32.84.164,194.79.52.199,80.0,tcp,"99.Z.i.i.Z.Z.Z.Z.z.z.i.W+W.F.w.w.w.W.W.W.i.W.w.Z,Z.Z.I.Z.Z.z.Z.Z.i.Z.Z.Z+Z.W.W.W.w.Z.W.W.W.w.f.",Normal-Grill,normal,95
147.32.84.164,194.79.52.204,80.0,tcp,"66.w.W+X.X+X.y.x.x.y.W.W.Y.W,",Normal-Grill,normal,29
147.32.84.164,194.79.52.98,80.0,tcp,"99*Z.W.W.w.W.w.W,",Normal-Grill,normal,17
147.32.84.164,194.79.52.99,80.0,tcp,69.w.,Normal-Grill,normal,5
147.32.84.164,194.79.54.24,80.0,tcp,67+X.X.,Normal-Grill,normal,7
147.32.84.164,194.79.54.61,80.0,tcp,88.H.Y+W.w.,Normal-Grill,normal,11
147.32.84.164,194.79.54.62,80.0,tcp,"86.w.Y+W.W.X+Y.Y.i.Y.W,W.h.",Normal-Grill,normal,27
147.32.84.164,195.113.232.73,80.0,tcp,"66.W.W,W.W.Z*",Normal-Grill,normal,13
147.32.84.164,195.113.232.89,80.0,tcp,99*Z+,Normal-Grill,normal,5
147.32.84.164,195.113.232.91,80.0,tcp,96.w.W.W.W*W.W.,Normal-Grill,normal,15
147.32.84.164,195.113.232.97,80.0,tcp,"66.W.W,W.W.",Normal-Grill,normal,11
147.32.84.164,195.113.232.98,80.0,tcp,96.F.Z*W.W.,Normal-Grill,normal,11
147.32.84.164,195.168.10.171,80.0,tcp,86.Y+Y.W.Y.,Normal-Grill,normal,11
147.32.84.164,2.21.92.124,80.0,tcp,96.W.,Normal-Grill,normal,5
147.32.84.164,205.234.175.175,80.0,tcp,99+F+W.W.,Normal-Grill,normal,9
147.32.84.164,209.85.148.103,443.0,tcp,89.W.Z*Z*,Normal-Grill,normal,9
147.32.84.164,209.85.148.103,80.0,tcp,99*W.z.Z*Z.y.Z.W.H.,Normal-Grill,normal,19
147.32.84.164,209.85.148.104,80.0,tcp,"66.I.W.W.Z.Y*Y.Y.Z.Y.Z.Y,Y.w.I.W,W.w.w.W.",Normal-Grill,normal,41
147.32.84.164,209.85.148.105,80.0,tcp,"89.W.W.z.W,",Normal-Grill,normal,11
147.32.84.164,209.85.148.132,443.0,tcp,"86.Z.Z.Y*Z.Z+Z,Z*Z.Z.Z.Z.z.Z*Y+Y.",Normal-Grill,normal,33
147.32.84.164,209.85.148.99,80.0,tcp,96.W.f.W.W.,Normal-Grill,normal,11
147.32.84.164,216.137.61.170,80.0,tcp,99.z.Z.Z.I.,Normal-Grill,normal,11
147.32.84.164,216.52.242.80,80.0,tcp,"69.w.W*Z.W.W,",Normal-Grill,normal,13
147.32.84.164,46.243.48.231,80.0,tcp,99.W*W.W.,Normal-Grill,normal,9
147.32.84.164,46.243.48.90,80.0,tcp,96*W.w.,Normal-Grill,normal,7
147.32.84.164,46.28.105.29,80.0,tcp,99.Z.Z.Z.Z.Z.,Normal-Grill,normal,13
147.32.84.164,62.84.143.246,80.0,tcp,"68.W.W.w.F.Y.X.X.H.x.x.y.x.X.G.G.G.X.x.X.X.X.x.G.x.x.X.x.x.X.X.G.G.x.x.X.X.G.x.X.x.X.X.X.X.x.x.X.X.X.x.x.X.x.Y.X.G.X,x.G.X.x.X.X.x.y.X,h,g,g,g,g,g,g,g,y,Y.X.X.X.X.X.X.x.X.X.X.X.x.X.Z,y,y.x.G.y.x.X.x.X.h.Y,x,x.x.x.x.x.G.X,X.x.x.x.X.x.y.X,X.x.x.x,Y+Y.Y.y.H.Z.X,x,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,i,x,x,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,h,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,X.x.G.z,x,x,g,g,g,g,g,g,g,g,g,g,g,g,g,X.X,G,g,h,g,g,g,g,g,g,g,g,g,g,g,g,g,g,",Normal-Grill,normal,487
147.32.84.164,64.12.68.227,443.0,tcp,99*i*,Normal-Grill,normal,5
147.32.84.164,64.34.119.12,80.0,tcp,96.z.z.W.,Normal-Grill,normal,9
147.32.84.164,67.212.77.12,80.0,tcp,99*z*,Normal-Grill,normal,5
147.32.84.164,67.212.77.13,80.0,tcp,"99*Z,Z*",Normal-Grill,normal,7
147.32.84.164,70.85.16.128,80.0,tcp,89.Z.z.z.z.,Normal-Grill,normal,11
147.32.84.164,70.87.222.182,80.0,tcp,99.Z.Z.Z.Z.,Normal-Grill,normal,11
147.32.84.164,72.233.44.61,80.0,tcp,99.w.,Normal-Grill,normal,5
147.32.84.164,72.233.69.4,80.0,tcp,99*W.,Normal-Grill,normal,5
147.32.84.164,74.125.232.192,443.0,tcp,990Z.I.z.z.z.Z*,Normal-Grill,normal,15
147.32.84.164,74.125.232.192,80.0,tcp,96.W.W.W.Z*W.W.w.W.W.Z.Z.z.z.Z.z.,Normal-Grill,normal,33
147.32.84.164,74.125.232.193,80.0,tcp,890000000000000000000000000000000000000000000000000Z*,Normal-Grill,normal,53
147.32.84.164,74.125.232.194,80.0,tcp,86000000000000000000000000W.W.Z*y+Z.,Normal-Grill,normal,36
147.32.84.164,74.125.232.195,443.0,tcp,99*z*z*,Normal-Grill,normal,7
147.32.84.164,74.125.232.195,80.0,tcp,66.w.Z*,Normal-Grill,normal,7
147.32.84.164,74.125.232.196,80.0,tcp,96*W.w.F.f.f.,Normal-Grill,normal,13
147.32.84.164,74.125.232.197,80.0,tcp,66.F.F.w.W.Z.,Normal-Grill,normal,13
147.32.84.164,74.125.232.198,443.0,tcp,"99,Z.",Normal-Grill,normal,5
147.32.84.164,74.125.232.199,80.0,tcp,88.z.W*W.w.,Normal-Grill,normal,11
147.32.84.164,74.125.232.200,80.0,tcp,96.w.Z*,Normal-Grill,normal,7
147.32.84.164,74.125.232.201,443.0,tcp,99*Z.Z.Z.I.I.Z*,Normal-Grill,normal,15
147.32.84.164,74.125.232.204,80.0,tcp,"96*W,W.W.",Normal-Grill,normal,9
147.32.84.164,74.125.232.205,80.0,tcp,66.w.W.W.W.Z+z+Z*,Normal-Grill,normal,17
147.32.84.164,74.125.232.206,80.0,tcp,99*y*Y.H.I.Z*F*W.W.W.W.w.,Normal-Grill,normal,25
147.32.84.164,74.125.232.207,80.0,tcp,99*z*Z.z.Z.z.Z.,Normal-Grill,normal,15
147.32.84.164,74.125.232.212,80.0,tcp,99*w*W.,Normal-Grill,normal,7
147.32.84.164,74.125.232.213,443.0,tcp,88.Z.y.y.Y.Z0,Normal-Grill,normal,13
147.32.84.164,74.125.232.220,443.0,tcp,99*Z.i.Z+Z.Z*,Normal-Grill,normal,13
147.32.84.164,74.125.232.221,443.0,tcp,"99.W.Z,Z*Z.Z+Z*",Normal-Grill,normal,15
147.32.84.164,74.125.232.223,443.0,tcp,88.Y.Z.Z*Z.Z.Z+Z.Z*,Normal-Grill,normal,19
147.32.84.164,74.125.232.223,80.0,tcp,"99*w*W.W,W+W.Z*Z.w.Z.W.W.Z.",Normal-Grill,normal,27
147.32.84.164,74.125.232.240,80.0,tcp,99*z*z*,Normal-Grill,normal,7
147.32.84.164,74.126.24.86,80.0,tcp,"99,W+W.w.",Normal-Grill,normal,9
147.32.84.164,75.101.145.196,80.0,tcp,"88.Y,Y.Y,Y*Y,y.Y*Y.Y.",Normal-Grill,normal,21
147.32.84.164,75.101.154.43,80.0,tcp,"88,y,Y.h.Y.Y.Y.Y.Y*",Normal-Grill,normal,19
147.32.84.164,75.101.162.204,80.0,tcp,88.Y.Y*Y.,Normal-Grill,normal,9
147.32.84.164,77.75.72.3,80.0,tcp,99.Z.z.I.I.,Normal-Grill,normal,11
147.32.84.164,77.75.76.22,80.0,tcp,88.Y.W.Z*W.,Normal-Grill,normal,11
147.32.84.164,77.75.76.3,80.0,tcp,99.Z.Z.z.Z.,Normal-Grill,normal,11
147.32.84.164,77.75.76.52,80.0,tcp,88.Y.Y.y.Y.Y*,Normal-Grill,normal,13
147.32.84.164,77.75.76.7,80.0,tcp,88.Y.Z.y.Y.,Normal-Grill,normal,11
147.32.84.164,77.75.76.72,80.0,tcp,88.Y.y.H.y.,Normal-Grill,normal,11
147.32.84.164,77.75.77.9,80.0,tcp,66.Y.X+,Normal-Grill,normal,7
147.32.84.164,77.78.99.21,80.0,tcp,"85.X*X,X*",Normal-Grill,normal,9
147.32.84.164,77.78.99.22,80.0,tcp,85.V.V.X*x*,Normal-Grill,normal,11
147.32.84.164,77.78.99.23,80.0,tcp,"58.X,x+Y.Y.Y.X,x.V.V.",Normal-Grill,normal,21
147.32.84.164,77.93.192.142,80.0,tcp,99.Z*W.W.W.,Normal-Grill,normal,11
147.32.84.164,77.93.192.144,80.0,tcp,96+W.F.w.w.,Normal-Grill,normal,11
147.32.84.164,77.93.192.167,80.0,tcp,76+W.W.,Normal-Grill,normal,7
147.32.84.164,78.109.16.103,80.0,tcp,99.Z.Z.Z.I.,Normal-Grill,normal,11
147.32.84.164,78.24.14.16,80.0,tcp,88.y.H.Y.Y.X.X.X.X.x.,Normal-Grill,normal,21
147.32.84.164,81.0.214.198,80.0,tcp,86.f.W.w.w.,Normal-Grill,normal,11
147.32.84.164,81.31.45.72,80.0,tcp,"99*Z,Z.Z.Z.Z.z.",Normal-Grill,normal,15
147.32.84.164,81.95.96.126,80.0,tcp,96.W*W.W.W.Z.Z.Z.I.z.I.Z+,Normal-Grill,normal,25
147.32.84.164,83.145.197.2,80.0,tcp,"88.Y.Y*y*y*Y,y.Y*Y.Y.Y*Y.",Normal-Grill,normal,25
147.32.84.164,84.18.180.87,80.0,tcp,66.w.W.,Normal-Grill,normal,7
147.32.84.164,89.187.135.126,80.0,tcp,68.Y.W.W.W.,Normal-Grill,normal,11
147.32.84.164,91.189.88.33,80.0,tcp,88.Y000000000000000000000000Y.Y00000000000000000000000Y.Y*,Normal-Grill,normal,58
147.32.84.164,91.189.90.132,80.0,tcp,8700000000000000000000000000000000000000000000000Y.Y*y*,Normal-Grill,normal,55
147.32.84.164,91.189.90.217,80.0,tcp,88.Y000000000000000000000000Y.Y00000000000000000000000Y.,Normal-Grill,normal,56
147.32.84.164,91.189.92.166,80.0,tcp,88000000000000000000000000h00000000000000000000000,Normal-Grill,normal,50
147.32.84.164,93.184.220.20,80.0,tcp,"66.w.y.Z.z.Y.I.Z.W.Z.y.W.y.Y,Y.W*Z.W.W.w.Z.Z.W.f.i.W.W.W.W,W.W.W.W.F.W.W.w.w.F.",Normal-Grill,normal,79
147.32.84.164,95.168.214.66,80.0,tcp,96.W.,Normal-Grill,normal,5
147.32.84.164,95.168.214.77,80.0,tcp,96.W.w.,Normal-Grill,normal,7
147.32.84.164,95.172.94.12,80.0,tcp,"88.h.W,W.H.",Normal-Grill,normal,11
147.32.84.164,95.172.94.20,80.0,tcp,98.W.,Normal-Grill,normal,5
147.32.84.165,147.32.80.9,53.0,udp,650000000000000000000000s0000000000000000000000000000000,Botnet-UDP-DNS,botnet,56
147.32.84.165,216.116.192.243,22.0,tcp,22.b.,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,217.174.174.101,22.0,tcp,22.a.,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,218.123.255.239,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,218.128.197.235,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,218.141.99.245,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,219.1.99.231,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,219.179.131.234,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,219.180.189.241,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,219.22.173.233,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,219.26.77.236,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,220.40.205.240,22.0,tcp,"22.s,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.170,128.2.217.13,80.0,tcp,"96.Z+Z.Z.W,W.W,W.w.W,w,",Normal-Stribrek,normal,23
147.32.84.170,128.208.3.88,80.0,tcp,"99.Z.I.i.W.Z,z,W.",Normal-Stribrek,normal,17
